Travel_Time_Code,County_Code,Mpo_Code
120P06552,36103,36198201
120P06556,36103,36198201
120P06557,36103,36198201
120P06558,36103,36198201
120P06559,36103,36198201
120P06560,36103,36198201
120P06561,36059,36198201
120P06562,36059,36198201
120P06563,36059,36198201
120P06564,36059,36198201
120P06565,36103,36198201
120P06566,36103,36198201
120P06567,36103,36198201
120P06568,36103,36198201
120P06569,36103,36198201
120P06570,36103,36198201
120P06571,36103,36198201
120P06572,36103,36198201
120P06573,36103,36198201
120P06574,36103,36198201
120P06575,36103,36198201
120P06576,36103,36198201
120P06577,36103,36198201
120P06578,36103,36198201
120P06579,36103,36198201
120P06580,36103,36198201
120P06582,36103,36198201
120P06583,36103,36198201
120P06584,36103,36198201
120P06585,36103,36198201
120P06586,36103,36198201
120P06587,36059,36198201
120P06591,36059,36198201
120P06595,36059,36198201
120P06599,36059,36198201
120P06600,36059,36198201
120P06601,36059,36198201
120P06603,36059,36198201
120P06606,36059,36198201
120P06607,36059,36198201
120P06608,36059,36198201
120P06609,36059,36198201
120P06610,36059,36198201
120P06611,36059,36198201
120P06612,36059,36198201
120P06613,36059,36198201
120P06614,36059,36198201
120P06615,36103,36198201
120P06616,36103,36198201
120P06619,36103,36198201
120P06620,36103,36198201
120P06621,36103,36198201
120P06622,36103,36198201
120P06623,36103,36198201
120P06624,36103,36198201
120P06625,36103,36198201
120P06626,36103,36198201
120P06627,36103,36198201
120P06628,36103,36198201
120P06630,36103,36198201
120P06633,36103,36198201
120P06635,36103,36198201
120P06636,36103,36198201
120P06637,36103,36198201
120P06640,36103,36198201
120P06643,36103,36198201
120P06644,36103,36198201
120P06645,36103,36198201
120P06646,36103,36198201
120P06647,36103,36198201
120P06648,36103,36198201
120P06650,36103,36198201
120P06651,36103,36198201
120P06653,36103,36198201
120P06654,36103,36198201
120P06655,36103,36198201
120P06656,36103,36198201
120P06657,36103,36198201
120P06658,36059,36198201
120P06660,36059,36198201
120P06661,36059,36198201
120P06662,36059,36198201
120P06663,36059,36198201
120P06664,36059,36198201
120P06666,36059,36198201
120P06667,36059,36198201
120P06670,36059,36198201
120P06671,36059,36198201
120P06672,36059,36198201
120P06676,36059,36198201
120P06687,36059,
120P06692,36081,36198201
120P06693,36081,36198201
120P06696,36059,
120P06697,36059,36198201
120P06699,36059,36198201
120P06700,36059,36198201
120P06701,36059,36198201
120P06706,36059,36198201
120P06707,36059,36198201
120P06708,36059,36198201
120P06709,36059,36198201
120P06714,36059,36198201
120P06715,36059,36198201
120P06716,36059,36198201
120P06717,36059,36198201
120P06719,36059,36198201
120P06720,36059,36198201
120P06721,36081,36198201
120P06722,36081,36198201
120P06723,36059,36198201
120P06734,36059,36198201
120P06736,36047,36198201
120P06739,36061,36198201
120P06741,36061,36198201
120P06743,36061,36198201
120P06745,36061,36198201
120P06747,36061,36198201
120P06752,36081,36198201
120P06755,36081,36198201
120P06756,36081,36198201
120P06757,36081,36198201
120P06758,36081,36198201
120P06761,36081,36198201
120P06763,36081,36198201
120P06769,36081,36198201
120P06770,36081,36198201
120P06772,36081,36198201
120P06776,36081,36198201
120P06778,36081,36198201
120P06779,36081,36198201
120P06780,36081,36198201
120P06782,36081,36198201
120P06793,36081,36198201
120P06794,36081,36198201
120P06796,36081,36198201
120P06801,36081,36198201
120P06804,36081,36198201
120P06806,36081,36198201
120P06807,36081,36198201
120P06808,36081,36198201
120P06809,36081,36198201
120P06811,36047,36198201
120P06812,36047,36198201
120P06820,36047,36198201
120P06821,36047,36198201
120P06822,36081,36198201
120P06823,36081,36198201
120P06825,36047,36198201
120P06826,36047,36198201
120P06827,36047,36198201
120P06828,36047,36198201
120P06829,36047,36198201
120P06842,36061,36198201
120P06850,36061,36198201
120P06860,36061,36198201
120P06865,36061,36198201
120P06870,36061,36198201
120P06880,36061,36198201
120P06882,36061,36198201
120P06891,36061,36198201
120P06892,36061,36198201
120P06898,36061,36198201
120P06907,36061,36198201
120P06923,36061,36198201
120P06927,36061,36198201
120P06928,36061,36198201
120P06938,36061,36198201
120P06944,36061,36198201
120P06954,36061,36198201
120P06963,36061,36198201
120P06965,36061,36198201
120P06969,36061,36198201
120P06985,36061,36198201
120P06990,36061,36198201
120P06991,36061,36198201
120P06992,36061,36198201
120P06993,36061,36198201
120P06994,36061,36198201
120P06996,36061,36198201
120P06999,36005,36198201
120P07001,36005,36198201
120P07002,36005,36198201
120P07005,36005,36198201
120P07010,36005,36198201
120P07021,36061,36198201
120P07024,36005,36198201
120P07025,36005,36198201
120P07026,36005,36198201
120P07027,36005,36198201
120P07035,36061,36198201
120P07036,36005,36198201
120P07043,36061,36198201
120P07046,36061,36198201
120P07047,36061,36198201
120P07048,36061,36198201
120P07050,36061,36198201
120P07054,36061,36198201
120P07084,36061,36198201
120P07092,36085,36198201
120P07093,36119,36198201
120P07094,36119,36198201
120P07095,36119,36198201
120P07096,36119,36198201
120P07097,36119,36198201
120P07098,36119,36198201
120P07099,36119,36198201
120P07100,36119,36198201
120P07101,36119,36198201
120P07102,36119,36198201
120P07103,36119,36198201
120P07104,36119,36198201
120P07105,36119,36198201
120P07106,36119,36198201
120P07107,36119,36198201
120P07108,36119,36198201
120P07109,36119,36198201
120P07110,36119,36198201
120P07111,36119,36198201
120P07112,36119,36198201
120P07113,36119,36198201
120P07114,36119,36198201
120P07115,36119,36198201
120P07116,36119,36198201
120P07117,36119,36198201
120P07118,36119,36198201
120P07119,36119,36198201
120P07120,36119,36198201
120P07121,36119,36198201
120P07122,36119,36198201
120P07126,36119,36198201
120P07135,36119,36198201
120P07136,36119,36198201
120P07139,36119,36198201
120P07150,36119,36198201
120P07154,36119,36198201
120P07155,36119,36198201
120P07160,36119,36198201
120P07164,36119,36198201
120P07168,36119,36198201
120P07169,36119,36198201
120P07171,36119,36198201
120P07172,36119,36198201
120P07173,36119,36198201
120P07174,36119,36198201
120P07175,36119,36198201
120P07176,36119,36198201
120P07180,36119,36198201
120P07181,36119,36198201
120P07182,36119,36198201
120P07183,36119,36198201
120P07184,36119,36198201
120P07185,36119,36198201
120P07186,36119,36198201
120P07187,36119,36198201
120P07188,36119,36198201
120P07189,36119,36198201
120P07190,36119,36198201
120P07192,36119,36198201
120P07193,36119,36198201
120P07196,36119,36198201
120P07197,36119,36198201
120P07200,36119,36198201
120P07201,36119,36198201
120P07202,36119,36198201
120P07203,36119,36198201
120P07204,36119,36198201
120P07205,36119,36198201
120P07206,36119,36198201
120P07207,36119,36198201
120P07210,36119,36198201
120P07213,36119,36198201
120P07214,36119,36198201
120P07216,36005,36198201
120P07225,36119,36198201
120P07226,36119,36198201
120P07228,36119,36198201
120P07229,36119,36198201
120P07231,36119,36198201
120P07232,36119,36198201
120P07237,36119,36198201
120P07240,36119,36198201
120P07241,36119,36198201
120P07243,36119,36198201
120P07244,36119,36198201
120P07245,36119,36198201
120P07367,36081,36198201
120P07368,36081,36198201
120P07369,36081,36198201
120P07370,36081,36198201
120P07373,36081,36198201
120P07374,36081,36198201
120P07375,36081,36198201
120P07376,36081,36198201
120P07379,36081,36198201
120P07383,36081,36198201
120P07671,36047,36198201
120P07681,36103,36198201
120P07774,36061,36198201
120P07797,36103,36198201
120P07798,36103,36198201
120P07799,36103,36198201
120P07800,36103,36198201
120P07801,36103,36198201
120P07802,36103,36198201
120P07803,36103,36198201
120P07804,36103,36198201
120P07808,36103,36198201
120P07809,36103,36198201
120P07811,36059,36198201
120P07866,36087,36198201
120P07879,36079,36198201
120P07888,36059,36198201
120P07889,36059,36198201
120P07897,36095,
120P07900,36093,36197300
120P07901,36093,36197300
120P07902,36093,36197300
120P07903,36093,36197300
120P07906,36001,36197300
120P07909,36001,36197300
120P07911,36001,36197300
120P07912,36083,36197300
120P07913,36083,36197300
120P07914,36083,36197300
120P07916,36083,36197300
120P07917,36083,36197300
120P07918,36083,36197300
120P07919,36083,36197300
120P07921,36001,36197300
120P07922,36083,36197300
120P07923,36083,36197300
120P07935,36039,
120P07936,36039,
120P07937,36021,
120P07938,36021,
120P07939,36021,
120P07940,36021,
120P07961,36035,
120P07966,36115,36198204
120P07970,36019,
120P07971,36019,
120P07973,36019,
120P07974,36019,
120P07975,36083,36197300
120P07990,36057,
120P07999,36093,36197300
120P08000,36093,36197300
120P08005,36035,
120P08006,36057,
120P08007,36057,
120P08016,36091,36197300
120P08017,36091,36197300
120P08024,36041,
120P08049,36001,36197300
120P08059,36001,36197300
120P08060,36083,36197300
120P08067,36001,36197300
120P08075,36091,36197300
120P08076,36091,36197300
120P08079,36091,36197300
120P08083,36001,36197300
120P08086,36001,36197300
120P08098,36001,36197300
120P08100,36001,36197300
120P08104,36001,36197300
120P08105,36001,36197300
120P08147,36057,
120P08148,36057,
120P08150,36035,
120P08152,36035,
120P08153,36041,
120P08155,36041,
120P08163,36115,36198204
120P08172,36091,36197300
120P08180,36083,36197300
120P08185,36083,36197300
120P08187,36021,
120P08190,36021,
120P08193,36021,
120P08208,36115,36198204
120P08215,36031,
120P08220,36031,
120P08238,36021,
120P08239,36083,36197300
120P08240,36083,36197300
120P08241,36083,36197300
120P08242,36083,36197300
120P08243,36083,36197300
120P08245,36083,36197300
120P08247,36001,36197300
120P08249,36001,36197300
120P08250,36001,36197300
120P08251,36001,36197300
120P08253,36001,36197300
120P08254,36001,36197300
120P08255,36091,36197300
120P08256,36091,36197300
120P08259,36091,36197300
120P08260,36091,36197300
120P08262,36091,36197300
120P08264,36091,36197300
120P08265,36091,36198204
120P08268,36113,36198204
120P08269,36113,36198204
120P08270,36113,36198204
120P08278,36031,
120P08284,36019,
120P08293,36031,
120P08305,36091,36197300
120P08309,36019,
120P08324,36001,36197300
120P08329,36001,36197300
120P08335,36043,36197200
120P08338,36043,36197200
120P08339,36043,36197200
120P09298,36019,
120P09302,36113,36198204
120P09305,36031,
120P09306,36031,
120P09308,36031,
120P09311,36019,
120P09548,36021,
120P09812,36043,36197200
120P09815,36043,36197200
120P09948,36021,
120P09949,36021,
120P09950,36021,
120P09951,36021,
120P09952,36021,
120P09953,36021,
120P09959,36021,
120P09960,36021,
120P09964,36021,
120P09966,36021,
120P09967,36083,36197300
120P09968,36083,36197300
120P09972,36025,
120P09982,36025,
120P09986,36025,
120P09987,36077,
120P09993,36077,
120P09998,36077,
120P10009,36077,
120P10010,36077,
120P10019,36077,
120P10020,36077,
120P10025,36025,
120P10026,36025,
120P10031,36111,36200300
120P10033,36111,36200300
120P10034,36111,36200300
120P10042,36105,
120P10047,36111,36200300
120P10056,36111,36200300
120P10057,36111,36200300
120P10058,36111,36200300
120P10059,36111,36200300
120P10074,36105,
120P10081,36071,36198202
120P10090,36105,
120P10095,36111,36200300
120P10096,36111,36200300
120P10098,36027,36198203
120P10104,36027,36198203
120P10107,36027,36198203
120P10115,36111,36200300
120P10116,36027,36198203
120P10119,36111,36200300
120P10125,36071,36198202
120P10126,36071,36198202
120P10129,36071,36198202
120P10130,36071,36198202
120P10148,36105,
120P10152,36111,36200300
120P10155,36111,36200300
120P10156,36111,36200300
120P10157,36027,36198203
120P10159,36027,36198203
120P10160,36027,36198203
120P10166,36027,36198203
120P10168,36027,36198203
120P10169,36027,36198203
120P10171,36027,36198203
120P10172,36071,36198202
120P10174,36071,36198202
120P10175,36071,36198202
120P10176,36071,36198202
120P10177,36071,36198202
120P10178,36071,36198202
120P10179,36071,36198202
120P10180,36071,36198202
120P10183,36071,36198202
120P10186,36071,36198202
120P10189,36111,36200300
120P10190,36111,36200300
120P10191,36111,36200300
120P10192,36111,36200300
120P10193,36111,36200300
120P10201,36111,36200300
120P10204,36111,36200300
120P10216,36027,36198203
120P10217,36027,36198203
120P10220,36115,36198204
120P10221,36115,36198204
120P10224,36115,36198204
120P10226,36091,36197300
120P10231,36047,36198201
120P10238,36047,36198201
120P10241,36047,36198201
120P10243,36081,36198201
120P10245,36081,36198201
120P10246,36081,36198201
120P10248,36059,36198201
120P10255,36103,36198201
120P10261,36059,36198201
120P10277,36081,36198201
120P10278,36103,36198201
120P10279,36103,36198201
120P10282,36103,36198201
120P10285,36103,36198201
120P10326,36059,36198201
120P10332,36059,36198201
120P10334,36047,36198201
120P10335,36047,36198201
120P10336,36047,36198201
120P10341,36047,36198201
120P10346,36119,36198201
120P10347,36119,36198201
120P10351,36119,36198201
120P10354,36119,36198201
120P10355,36119,36198201
120P10356,36119,36198201
120P10363,36119,36198201
120P10364,36119,36198201
120P10366,36119,36198201
120P10368,36119,36198201
120P10369,36119,36198201
120P10370,36119,36198201
120P10371,36119,36198201
120P10465,36087,36198201
120P10468,36087,36198201
120P10473,36059,36198201
120P10475,36059,36198201
120P10477,36059,36198201
120P10478,36059,36198201
120P10482,36079,36198201
120P10542,36119,36198201
120P10552,36087,36198201
120P10553,36087,36198201
120P10554,36087,36198201
120P10555,36087,36198201
120P10568,36119,36198201
120P10570,36119,36198201
120P10574,36103,36198201
120P10575,36103,36198201
120P10576,36103,36198201
120P10577,36103,36198201
120P10580,36103,36198201
120P10581,36103,36198201
120P10582,36103,36198201
120P10583,36103,36198201
120P10584,36103,36198201
120P10621,36103,36198201
120P10623,36103,36198201
120P10624,36103,36198201
120P10625,36119,36198201
120P10662,36119,36198201
120P10663,36119,36198201
120P10721,36087,36198201
120P10722,36087,36198201
120P10723,36087,36198201
120P10783,36061,36198201
120P10795,36061,36198201
120P10800,36119,36198201
120P10807,36119,36198201
120P10808,36119,36198201
120P10818,36079,36198201
120P10870,36119,36198201
120P10871,36119,36198201
120P10873,36119,36198201
120P10878,36119,36198201
120P10879,36119,36198201
120P10885,36119,36198201
120P10886,36119,36198201
120P10887,36119,36198201
120P10888,36119,36198201
120P10889,36119,36198201
120P10890,36119,36198201
120P10891,36119,36198201
120P10892,36119,36198201
120P10893,36119,36198201
120P10895,36119,36198201
120P10904,36081,36198201
120P10909,36081,36198201
120P10919,36059,36198201
120P10923,36047,36198201
120P10925,36119,36198201
120P10927,36119,36198201
120P10931,36079,36198201
120P10932,36079,36198201
120P10942,36103,36198201
120P10945,36103,36198201
120P10951,36119,36198201
120P10956,36103,36198201
120P10976,36119,36198201
120P10992,36059,36198201
120P11007,36119,36198201
120P11022,36087,36198201
120P11025,36087,36198201
120P11027,36087,36198201
120P11037,36119,36198201
120P11038,36119,36198201
120P11039,36119,36198201
120P11040,36119,36198201
120P11041,36119,36198201
120P11043,36119,36198201
120P11054,36119,36198201
120P11055,36119,36198201
120P11056,36119,36198201
120P11057,36119,36198201
120P11058,36071,36198202
120P11059,36071,36198202
120P11060,36071,36198202
120P11061,36071,36198202
120P11062,36071,36198202
120P11063,36071,36198202
120P11064,36079,36198201
120P11074,36071,36198202
120P11108,36027,36198203
120P11109,36027,36198203
120P11111,36027,36198203
120P11133,36071,36198202
120P11135,36071,36198202
120P11176,36079,36198201
120P11178,36079,36198201
120P11179,36079,36198201
120P11180,36079,36198201
120P11181,36027,36198203
120P11182,36027,36198203
120P11184,36027,36198203
120P11185,36027,36198203
120P11186,36027,36198203
120P11187,36027,36198203
120P11188,36027,36198203
120P11189,36027,36198203
120P11190,36027,36198203
120P11192,36027,36198203
120P11202,36039,
120P11204,36001,36197300
120P11234,36027,36198203
120P11235,36027,36198203
120P11237,36027,36198203
120P11239,36027,36198203
120P11241,36027,36198203
120P11264,36083,36197300
120P11267,36083,36197300
120P11268,36083,36197300
120P11270,36001,36197300
120P11275,36091,36197300
120P11330,36061,36198201
120P11343,36083,36197300
